Transaction_ID,Date,Time,Merchant_ID,Customer_ID,Device_ID,Transaction_Type,Payment_Gateway,Transaction_City,Transaction_State,IP_Address,Transaction_Status,Device_OS,Transaction_Frequency,Merchant_Category,Transaction_Channel,Transaction_Amount_Deviation,Days_Since_Last_Transaction,amount,fraud
T00000083,15/06/23,4:24:38 AM,65793703-fcb0-4907-a830-9fab99444306,322a2128-be57-4383-bccd-1307d5c7854b,0959d9f6-4744-49c5-943c-fafcb7b21cd8,Subscription,Razor Pay,Jorhat,West Bengal,181.156.224.210,Completed,MacOS,1,More Services,Online,51.09,20,35.74,0
T00000084,17/05/23,8:39:24 AM,f88e5cc6-008d-47d4-8997-96a64b8afaea,bcb655ee-a9d8-40c1-9cb1-95d38349e025,389c4a50-5ab4-4c33-919e-e7fdee33d61f,Bank Transfer,CRED,Howrah,Assam,66.242.234.48,Completed,iOS,2,More Services,Mobile,-39.14,14,47.53,0
T00000085,10/08/23,8:44:29 AM,e9e6ffab-432d-4bb8-89d7-f7e4cd7e78cf,15feaa15-a7f0-47cf-bced-0eb01f0f7f2d,e8c18867-1370-4745-ad30-1d425622ade7,Other,Other,Adoni,Madhya Pradesh,191.38.37.44,Completed,Android,3,Investment,In-store,76.87,16,29.87,0
T00000086,08/09/23,7:08:32 AM,d6287794-99fd-44e8-bac1-70fb34ec2bef,aad6f0fc-8b89-4370-8598-b3f9eafa352b,b17bae81-9a50-4cd1-8a85-3f8721e79ed0,Bank Transfer,Other,Rourkela,Arunachal Pradesh,44.161.181.78,Failed,Android,0,Utilities,Online,-24.79,8,20.31,0
T00000087,03/09/23,5:59:16 AM,74754f47-15e0-4ca2-8b26-e65f19673e7b,a1d80838-f773-424b-9924-f255e4287bbd,c53fa42d-49b6-456b-836c-e91d3f4f47c6,Other,PhonePe,Kavali,Andhra Pradesh,117.109.226.204,Failed,iOS,2,Brand Vouchers and OTT,In-store,-64.25,29,10.59,0
T00000088,08/08/23,3:54:38 AM,f28d7da4-0487-4ab7-aca6-fee577ec48a7,a142d027-1481-49aa-a056-5ce614366074,99423d60-b61f-43bd-aff4-c36dc1dba631,Subscription,PhonePe,Thoothukudi,Gujarat,148.199.81.25,Completed,Android,6,Utilities,In-store,1.1,20,21.92,0
T00000089,07/08/23,11:16:29 AM,360bc3d0-6c5a-4587-99bc-6d493b75b82f,a0e6143f-0c72-49f7-97fa-bb18747b3d4a,3763a03f-0dbf-4fbe-88bd-756f42ee94c3,Investment,Paytm,Gopalpur,Himachal Pradesh,175.87.170.245,Failed,Windows,1,Donations and Devotion,In-store,-30.55,14,44.26,1
T00000090,29/07/23,7:26:15 AM,03b0bdd7-aaf4-4a35-b5d2-cf967c05282d,2609f3cf-8d37-4f60-a612-fc10b0c4f710,264a1f1f-3c2f-437d-a10c-84a565be9864,Investment,ICICI UPI,Sonipat,Punjab,180.42.251.221,Pending,Android,1,More Services,Mobile,-40.54,13,324.5,1
T00000091,14/06/23,9:34:49 AM,eb6ebcab-f7fd-4160-9cdc-94293db1434b,ac555c09-0c39-438d-a5da-973be1427799,5d0bf940-c14f-44bc-b911-9a2496900693,Refund,IDFC UPI,Sangli-Miraj & Kupwad,Tripura,12.137.163.112,Completed,Android,3,More Services,Mobile,-23.91,23,26.07,0
T00000092,27/11/23,10:58:51 AM,2e066744-46d5-4d7e-8b63-5dcba50c03a9,307b6c45-eec1-4548-a972-f9ed8eae83f0,32c08174-c513-4c42-b9e8-918c742adee1,Refund,Google Pay,Chandigarh,Odisha,88.219.204.14,Pending,iOS,1,Brand Vouchers and OTT,Mobile,29.69,7,10.88,0
T00000093,23/07/23,5:04:38 AM,19988151-d2e9-43bd-baeb-444f776676f8,d7e5ea83-da69-44b3-8980-3ebc773d51d0,f66c0a37-1b87-49f8-8e19-471ed71cdfae,Investment,ICICI UPI,Sri Ganganagar,Kerala,58.191.90.239,Failed,iOS,2,Utilities,In-store,-10.62,9,8.05,0
T00000094,05/02/24,11:09:19 AM,f44cabae-5316-474c-82c1-7a55fcb18c48,396dd92c-feea-4d3f-880c-86eb96b3d514,c78cfa1b-0112-4475-9a84-c5b27f142bf5,Other,IDFC UPI,Thrissur,Jharkhand,196.208.49.242,Failed,MacOS,2,Travel bookings,Mobile,73,10,25.59,0
T00000095,30/12/23,2:21:39 AM,9e0295a4-6622-40c5-b670-c4eb0c5242f4,453dfc55-1364-4c96-860d-7b4b7ef73cbc,e625d6a9-afea-432a-aa9c-a55f7ee62d5b,Bank Transfer,IDFC UPI,Bhalswa Jahangir Pur,Nagaland,29.63.165.19,Completed,Windows,2,Home delivery,Mobile,44.45,15,15.26,0
T00000096,26/03/24,10:11:21 AM,0d820aa3-c608-457e-b4fa-2fc11753424e,88df819b-99fb-4ca3-a943-1b1cbfca068d,4e1b4a25-6834-464d-b8a0-7c6a722f5f25,Subscription,Razor Pay,Mirzapur,Andhra Pradesh,12.50.21.5,Completed,iOS,2,Investment,Online,28.52,28,20.73,0
T00000097,24/10/23,5:56:51 AM,cc13ad38-4957-4d1c-aadb-b10dc96fe962,ac524ffb-cb1b-4a83-9230-2b386981de1e,a601060e-f0ab-4f0b-bc96-064b210b6758,Bill Payment,Razor Pay,Morena,Karnataka,22.30.129.121,Pending,MacOS,1,Financial services and Taxes,In-store,-51.8,19,68.17,0
T00000098,11/03/24,11:18:50 AM,5deaf02c-724d-49ba-9854-a365fdb53546,56dcfba0-0510-4f66-9497-e6084a5d8f95,fe5ab7a5-39ac-4c82-8600-ebebe769829d,Other,Other,Ghaziabad,Mizoram,164.33.185.116,Completed,iOS,4,Purchases,In-store,0.83,3,34.75,0
T00000099,29/01/24,3:40:09 AM,2545d68f-3343-4ddc-9e3a-618baf1ecbef,e1bbc050-8db4-4584-b10b-2437833ccce6,38add012-c4a7-4b68-9967-22ca3c4fc92c,Bill Payment,IDFC UPI,Bhiwandi,Bihar,43.181.170.55,Completed,Windows,1,Donations and Devotion,Online,-55.8,16,171.07,0
T00000100,27/03/24,2:39:37 AM,9cb2088f-541f-4a94-acf5-0a3d1b2687c0,ac4f8d61-13ad-4481-91fa-11bdb7c416ce,92762971-9717-4476-8c0c-782a97308298,Subscription,PhonePe,Shivpuri,Mizoram,36.142.226.236,Completed,MacOS,2,Financial services and Taxes,Mobile,-56.89,1,50.31,0
T00000101,24/01/24,8:18:08 AM,40fb8768-fb10-45ae-a76c-6fc94ce06769,f4ab2f3e-5f9e-4938-9ed8-9ea8b84b3f6b,e9f18df9-8b12-41a6-a854-58f6577b914c,Investment,ICICI UPI,Gorakhpur,Maharashtra,101.200.239.123,Pending,MacOS,2,Purchases,Mobile,67.95,24,17.87,0
T00000102,06/08/23,7:02:32 AM,adee61ca-8f30-45f3-8dfe-8be728a2507e,cead43fb-9352-4ba3-a544-dc9fd1441347,6152cb5a-f2ae-48e6-823d-5874887a7924,Bank Transfer,Other,Fatehpur,Andhra Pradesh,170.187.198.24,Pending,Windows,40,Purchases,Online,-88.76,13,5.96,0
T00000103,04/03/24,9:56:38 AM,c8cd811d-486d-456a-80dd-f225e95877c5,1f3a6830-c4b1-47f4-9e3f-35ad061b9162,714778e1-9285-49b9-aa7e-35b863a3c90b,Refund,Paytm,Jaipur,Chhattisgarh,74.11.42.38,Completed,MacOS,4,Purchases,In-store,-49.44,29,13.08,0
T00000104,03/06/23,5:28:10 AM,1aa91d3d-9ed7-4f09-bb32-24eaf5235b16,7f9fcf88-fa30-4051-a286-09a17e0319d4,2c6cd4f9-86ff-4fc9-8dcb-b677bdc2c53e,Bill Payment,PhonePe,Chapra,Chhattisgarh,71.175.19.190,Pending,iOS,5,Purchases,Online,-26.96,2,51.99,0
T00000105,27/12/23,10:32:41 AM,c8b91772-6e01-4713-9485-d82fe068a23a,c2233438-17b9-427d-b197-7eaeca64b7a6,67617af7-d035-4d73-8507-46075cd4d97f,Bank Transfer,PhonePe,Jamshedpur,Uttarakhand,174.213.164.23,Pending,iOS,4,Brand Vouchers and OTT,Online,-79.49,3,9.54,0
T00000106,26/02/24,6:50:33 AM,81401dc5-3d5c-4559-b589-1cbef432c706,587c816d-c566-4c02-a7d8-88635997c292,177cebb3-622f-48f0-88fd-4e42f59cb01f,Other,IDFC UPI,Ahmednagar,Bihar,204.67.151.60,Completed,MacOS,0,Travel bookings,Online,-88.48,5,61.33,0
T00000107,18/05/23,6:31:35 AM,9feedc6b-2bf6-4b9f-b16b-f122c9177d7b,f35b9e1b-0e6f-421b-83f4-6cf0a8865e7e,57426d50-cf4c-4485-9ed3-15d4e6f54879,Bank Transfer,Other,Dharmavaram,Sikkim,203.42.151.62,Pending,MacOS,3,Utilities,In-store,-86.47,15,47.72,0
T00000108,20/06/23,11:40:28 AM,a9a6b7eb-a15c-4a4f-8862-3f2dfb4c57d6,9836517b-0784-43b9-b390-960b5f4934a2,b15c92e7-1177-42ae-91b5-987b195387cb,Other,Google Pay,Machilipatnam,Madhya Pradesh,151.184.180.253,Completed,iOS,2,Utilities,Online,-50.32,23,1.72,0
T00000109,14/07/23,10:22:57 AM,0e0455ac-ee24-48e9-a213-1d9bac356e12,5280fb14-c96f-4baf-b772-8d988c02cbcb,030dcbbb-3ec4-479c-9353-84443e79b2a6,Refund,HDFC,Jorhat,Maharashtra,67.201.185.26,Completed,Windows,0,Donations and Devotion,Mobile,-70.85,14,8.14,0
T00000110,19/08/23,10:51:03 AM,789374c2-0974-4971-8b63-01e2141ad007,3837eeb7-3875-469e-a909-544eec1f2e89,db53a566-797c-4b52-9a3d-62d61d04c83b,Investment,ICICI UPI,Guntur,Punjab,87.15.118.165,Failed,MacOS,2,Other,Mobile,38.79,5,43.76,0
T00000111,17/03/24,6:54:08 AM,b7068961-f2fc-4ae0-b0a8-c45d18f76529,9d617439-50f3-42aa-ab13-9e938222cab3,3b7bcf9f-6800-493c-bc57-2f64d25e7ade,Bill Payment,Other,North Dumdum,Punjab,50.134.247.183,Pending,MacOS,2,Donations and Devotion,Mobile,-75.19,20,52.36,0
T00000112,10/12/23,5:07:17 AM,39f972ed-fbce-4c2a-9c2d-bdc8d6f1608a,bd0305a9-2439-41c6-81ac-6c658b031678,7a838094-8ece-4d22-b3e4-bbb03d31ec99,Subscription,Paytm,Jalandhar,Gujarat,97.17.113.23,Failed,Windows,1,Utilities,Online,18.62,27,14.2,0
T00000113,18/03/24,3:13:41 AM,ecd126d1-9879-4013-8968-aaabc162a73e,929292ca-baa9-402a-b5f4-8bb610e3e6ad,9fa961f1-bbcd-4205-a702-874a09b32c0f,Bank Transfer,PhonePe,Rohtak,Nagaland,108.243.213.101,Pending,iOS,5,Financial services and Taxes,Online,93.96,8,2.06,0
T00000114,22/01/24,4:49:09 AM,c12a0ea3-412c-492a-b4e7-0f6c3cb09c1d,ea019e4f-a5b5-43da-a574-b5146e176a94,9223c509-1a80-4468-8c73-12edade2cd66,Bill Payment,Other,Maheshtala,Telangana,221.195.11.44,Pending,Windows,1,Financial services and Taxes,In-store,-14.51,9,45.32,0
T00000115,04/04/24,6:13:54 AM,3ca88288-cf7b-4cea-abc8-e78632056670,2cd8176a-0e26-4602-b7e8-a63c094a1340,2f9318ca-05ac-4ae5-893c-9c912a7ce253,Investment,ICICI UPI,Raipur,Telangana,90.203.25.194,Pending,MacOS,4,Other,In-store,-76.23,5,10.38,0
T00000116,28/02/24,4:30:06 AM,70596eaa-d959-4667-b8ff-b3a7e4018038,c045af20-d6c1-4ed9-b317-8cdd0d09ce79,313ee976-e6a8-48fa-85fa-67d344067b4a,Refund,HDFC,Surat,Punjab,57.8.168.243,Pending,Android,4,Travel bookings,Online,14.16,19,2.46,0
T00000117,22/02/24,3:13:40 AM,0b7e2443-955f-4634-9dd7-ee89324e308b,fedc4821-11fe-447e-94d0-d8cc7b21471c,74f48123-788c-468a-a323-6d697651ad90,Bill Payment,Razor Pay,Darbhanga,Rajasthan,26.204.161.216,Completed,Windows,3,Home delivery,Mobile,-69.19,7,40.15,0
T00000118,25/06/23,6:34:01 AM,3e8290d5-e298-4184-ad29-575f42cc29a6,2a0f6b5d-99a5-49f8-af69-ca6d26489ff6,5c29995f-e3bb-4048-a332-63c06a2c177b,Purchase,IDFC UPI,Bathinda,Sikkim,30.222.166.199,Failed,Android,1,Travel bookings,Mobile,94.52,18,4.96,0
T00000119,08/06/23,3:59:05 AM,3ff4106f-d5e6-417a-91c8-db88c4e5e453,1d304a1a-a172-4f76-9fd0-4814d26276bf,1ebda2ff-74be-49b2-bdc6-cd9959d18d7c,Other,PhonePe,Bilaspur,Andhra Pradesh,213.103.125.170,Completed,MacOS,0,Investment,In-store,55.51,16,43.55,0
T00000120,11/01/24,1:56:27 AM,a4f5c6d9-4c13-4eef-8bf0-64a7a7bf6b8a,a669f6a5-6705-4f02-aa55-8bced4acf879,6e16c7f5-b1cf-4497-86f5-3cd47b6d8e79,Purchase,ICICI UPI,Nangloi Jat,West Bengal,96.121.97.105,Completed,MacOS,2,Other,Mobile,98.78,13,8.56,0
T00000121,29/05/23,11:04:14 AM,1c45edbf-78a4-4099-b6ea-1a4373f0d363,1a4f19d0-8a0f-4854-a9b9-c150a36b5f27,8220baba-3f04-473b-9c44-974fa7cbc38a,Other,Razor Pay,Bellary,Maharashtra,176.56.133.75,Completed,iOS,1,Donations and Devotion,In-store,50.28,17,28.06,0
T00000122,03/04/24,10:48:14 AM,34764bf7-4100-426f-a108-df81fc1f8406,b2589485-06b7-4aaf-848e-8c921696f44f,0809266d-f872-4976-9b40-f9794c68c083,Purchase,HDFC,Dhanbad,Arunachal Pradesh,58.20.228.62,Pending,Android,4,Other,Online,-39.62,14,7.89,0
T00000123,27/06/23,4:15:24 AM,fe8d2e5c-e65d-4cb5-862a-d83dc6695baf,33f195d6-069d-4be6-bfde-18adb635a9cf,b385565a-e8bb-4ae0-b3e8-c17f7adae2ba,Refund,CRED,Haridwar,West Bengal,112.93.49.115,Completed,MacOS,3,Purchases,Mobile,-77.45,12,44.59,0
T00000124,04/12/23,5:04:38 AM,88f1709d-506b-4dcb-8482-d09c16fbc1db,e2e2d249-a3a9-4b5b-b01b-21a231e66fdd,31eeba71-626b-4dae-8761-929f8858cf5c,Bill Payment,Paytm,Gorakhpur,Haryana,90.16.196.217,Failed,Android,1,Purchases,Online,34.66,10,10.84,0
T00000125,31/03/24,3:40:48 AM,1baf853f-f536-4443-b228-06e6e2bac923,5472990d-d6a5-46a9-a240-ed6677f6ad8a,0c6c07ce-6808-457b-83f4-79c46ce09609,Bank Transfer,Razor Pay,Kharagpur,Sikkim,54.77.166.140,Completed,iOS,0,Travel bookings,Mobile,-30.48,8,13.35,0
T00000126,19/02/24,11:28:38 AM,b5e7774b-4851-4d51-9f8a-4bf970378d61,e4ae299b-25cf-4c3a-bb41-e1b997d69433,784d20dd-061a-4919-9b24-f0e434aa5f00,Bill Payment,Paytm,Karimnagar,Meghalaya,20.234.91.171,Completed,MacOS,1,Other,Online,9.79,15,10.49,0
T00000127,03/09/23,6:44:51 AM,eac3d173-049e-466b-9f11-15fdbe54cc79,1d301a35-dbc5-44c5-a553-90f466c55cd4,405bd989-26d1-4fc3-ae10-83e881f0745e,Purchase,Paytm,Singrauli,Punjab,90.248.25.251,Failed,iOS,1,Utilities,Online,-51.78,22,6.19,0
T00000128,10/07/23,7:54:33 AM,8992cec2-115a-49e1-a3fd-275ce4c0c19a,c03db066-6d8c-49f1-91ce-d3f040177483,685c7672-655a-4dc0-ac33-8972c647ccc6,Purchase,PhonePe,Delhi,Kerala,150.105.127.90,Completed,MacOS,1,Purchases,Mobile,-30.59,7,114.54,0
T00000129,09/01/24,3:45:49 AM,0f526137-c71e-4e82-a6e4-86f12f98d57d,965fd8c4-5165-4244-a419-b48d6b06b0d8,114d7847-c377-4285-8593-a440134ef6f9,Refund,Other,Sangli-Miraj & Kupwad,Haryana,77.49.172.191,Failed,Android,2,Donations and Devotion,Mobile,-95.78,2,23.97,0
T00000130,28/03/24,11:18:39 AM,7394bf46-9833-4da1-b974-f2be4c8da6ce,3ab02d6f-fd9a-4953-b52c-525cb8a69141,05442ee7-ef6a-45a2-8edf-168a9fd6ced4,Other,PhonePe,Ichalkaranji,Andhra Pradesh,84.91.250.11,Failed,Android,1,Investment,Mobile,10.69,26,7.75,0
T00000131,25/02/24,2:28:12 AM,d5611226-3ab3-4907-ab35-982963f9f64e,8ee558f1-a042-497a-b107-39321a907468,d9307fea-30c2-44df-8e5c-8f1b6b080913,Refund,CRED,Tumkur,Punjab,217.178.12.9,Completed,Windows,20,Other,Online,60.46,28,36.41,0
T00000132,28/12/23,10:37:02 AM,7881cedc-80a3-4ab8-8e40-c74a1869dad5,3f8207d0-b516-4484-839f-09a30cc66723,e819e868-00cd-4de3-a58c-4215af0a7657,Refund,ICICI UPI,Anantapur,Meghalaya,74.62.15.179,Failed,Android,1,Other,Online,58.69,8,11.83,0
T00000133,09/12/23,12:26:45 PM,f224e515-b742-4003-9e26-8bd31fd15620,30de6668-e268-4111-8a9e-b26732c2bf02,ce5673d5-afc5-4af4-b682-a8f40325afb6,Subscription,PhonePe,Gandhidham,Rajasthan,132.166.207.120,Completed,Android,2,Donations and Devotion,Mobile,60.82,3,4.23,0
T00000134,20/01/24,5:08:43 AM,602346db-f6cc-4c03-9d94-5105ff1ad475,7a75b53c-3929-4224-835f-92a16107351d,3f97946d-cf45-49c2-a485-bd722125d4c4,Purchase,ICICI UPI,Ahmedabad,West Bengal,10.10.112.147,Pending,iOS,10,Purchases,Mobile,9.33,29,11.23,0
T00000135,07/01/24,4:55:11 AM,4509334c-2960-4c03-9a1b-36bdafb01625,f6d95e30-15fb-4b29-99a0-956b29b4c174,3e0eae2f-54ad-4697-b667-d5ecf47b2ef1,Bank Transfer,Razor Pay,Ujjain,Haryana,217.134.51.252,Completed,Windows,3,Donations and Devotion,Online,-20.57,22,20.55,0
T00000136,27/03/24,5:52:28 AM,ff68a0f4-21b2-4f4d-9ae5-94aedea9e26b,ea19be9d-30d0-404d-a7a3-6e780c4e433e,e16e9ff8-0f9d-40d1-b81a-f6219d132071,Purchase,Other,Amritsar,Meghalaya,43.86.103.204,Pending,Windows,3,Purchases,Mobile,82.94,3,43.78,0
T00000137,27/11/23,12:58:21 PM,84aa6f7d-c2ec-4ff2-9b12-57453af5b617,c1d106b9-6588-4794-bf72-7144ba9017a1,24afe335-8a07-4d8e-ae8c-4cb74c572949,Investment,PhonePe,Durg,Madhya Pradesh,148.204.212.248,Pending,iOS,1,Travel bookings,Online,-83.75,22,10.96,0
T00000138,29/04/23,4:02:44 AM,9f2d87c7-6df8-4b98-8cf1-841702d8f26b,3b511181-ab06-4015-987e-9399063d338c,7950d6cc-e31a-4107-861f-c0afd1f9209d,Subscription,PhonePe,Thrissur,Rajasthan,102.138.236.113,Completed,Android,4,Investment,Mobile,73.6,11,33.27,0
T00000139,23/02/24,1:45:49 AM,94f19a73-a544-498a-87c6-6a471a2d22d9,9bfc95bb-bfc7-44a2-8d83-2b200391df3b,eb5e9a8d-36f4-4a9d-ab36-3a355ce54b0b,Bank Transfer,ICICI UPI,Farrukhabad,Jharkhand,50.2.75.111,Completed,Windows,10,Investment,Online,-56.17,20,109.26,0
T00000140,22/09/23,4:44:05 AM,fea28ec6-f714-495e-b554-07d86ca006f1,f7ad0aea-c907-4bce-9963-15aefd7a6903,054c4926-3d29-4293-872e-6c6c7696ea97,Investment,Other,Moradabad,Karnataka,168.69.231.237,Completed,Windows,1,Brand Vouchers and OTT,Online,-11.56,26,38.38,0
T00000141,23/03/24,8:43:14 AM,7c747109-d34e-4520-b247-af6893f5c0f9,d9ce2458-8666-4549-89cd-b4b0c936a12f,23fef11b-4cf4-4265-a592-b9bd616459e1,Other,CRED,Kishanganj,Kerala,190.61.201.47,Pending,Windows,1,Financial services and Taxes,In-store,-69.8,15,1.01,0
T00000142,11/11/23,8:41:14 AM,0c5fbc8a-a532-4571-a3ed-d6e13bc01e94,72789177-9b77-4125-af69-ebda19d5a202,a2386d8e-8dbd-49e4-8ef2-4d151c29e8dd,Purchase,CRED,Jodhpur,Uttar Pradesh,205.237.99.2,Pending,Android,1,Utilities,Mobile,-60.49,14,31.73,0
T00000143,16/06/23,5:39:19 AM,5d551473-1acb-4896-b280-43919b5b6922,4350a838-64ff-4725-a3e6-d85fdc7bc1de,35b80af7-63b9-47ea-99f6-b9e2ceb9f7a8,Purchase,CRED,Hosur,Tamil Nadu,149.11.58.10,Failed,MacOS,3,Utilities,Online,64.98,14,13.33,0
T00000144,11/03/24,3:19:05 AM,221b139c-4423-4336-973e-0f389ef4df3d,1222798f-a274-45ad-bad2-78fb19515f25,5a2b96eb-4c1f-4652-8ba3-8b310266112e,Subscription,ICICI UPI,Ambattur,Nagaland,114.251.55.28,Failed,MacOS,2,Travel bookings,Online,-50.52,24,68.39,0
T00000145,05/10/23,9:46:19 AM,138e49f8-1c32-4e70-8d57-33dc6dcd53dc,6df5c205-511f-4952-b812-18490f81eb0d,9aa50820-87e2-45c3-afb0-a96f3630686b,Investment,HDFC,Kollam,Manipur,133.180.216.49,Pending,Android,4,Donations and Devotion,Online,43.85,10,2.46,0
T00000146,13/08/23,6:09:19 AM,579c2b02-e21f-40aa-8132-63c9086d500d,bb9cede5-6dcf-46b5-bf55-f1ca180ec13e,dc15f044-55d6-4a73-a8fb-95a655ee85a4,Bank Transfer,IDFC UPI,Bulandshahr,Uttar Pradesh,212.232.220.122,Failed,Windows,20,Travel bookings,Online,-63.94,26,33.71,0
T00000147,05/10/23,8:51:26 AM,e82f8f44-b159-4e48-a159-d91a2071b647,3d5e084c-d924-48c0-8dad-3cb73f61c681,231dd48e-6998-41d6-8b57-a57a412c0534,Bank Transfer,ICICI UPI,Danapur,Nagaland,132.152.113.232,Completed,iOS,2,Brand Vouchers and OTT,Mobile,-48.63,29,39.96,0
T00000148,11/08/23,5:52:51 AM,11c8823f-eebb-4ce5-8544-8befaafbf5aa,3cdb8a73-e28d-4a99-bdcb-9d450e369f11,8e719664-3d76-4a93-a1b6-a7a186b67f89,Other,Paytm,Fatehpur,Nagaland,167.58.247.70,Failed,Android,2,Financial services and Taxes,Online,-21.54,20,17.56,0
T00000149,07/09/23,12:53:08 PM,b016c884-777b-42be-968c-c5d052e87856,5bf2ac75-ff3f-42d0-99aa-5f6b99d6cff7,69a83352-120e-49c7-8885-58b8579c8de4,Purchase,Other,Pimpri-Chinchwad,Uttar Pradesh,202.7.35.96,Failed,MacOS,1,Brand Vouchers and OTT,Mobile,-68.17,11,163.56,0
T00000150,27/05/23,12:37:34 PM,2ec76b5f-3b1a-45ad-9d17-d9b56e1a8cc7,18d0244f-c574-433d-92b7-5e803b1517f4,0d4ffe8f-8fce-416c-8386-f9f69bfc6da8,Other,Paytm,Hajipur,Arunachal Pradesh,66.40.175.234,Pending,Android,4,Financial services and Taxes,Online,-63.02,29,23.24,0
T00000151,15/09/23,7:23:44 AM,06303f78-b997-4e43-a1ca-16ae60cd18c5,9d22eb20-b57f-4cc7-b676-9f4947d77b67,8af160c3-7542-4ba6-8865-3b17672fc352,Subscription,Other,Cuttack,Punjab,97.178.78.62,Failed,iOS,2,Donations and Devotion,Online,-51.74,11,26.46,0
T00000152,17/09/23,9:52:22 AM,d8aebba8-68ed-484c-ad2b-998f336a1317,693da029-b08d-43c0-8e41-b904d6aadca7,e253acb4-7e5b-4c8c-a086-c552f3e079a3,Bank Transfer,Razor Pay,Gorakhpur,Sikkim,119.236.72.227,Failed,Windows,0,Home delivery,In-store,37.34,26,13.56,0
T00000153,21/03/24,9:24:05 AM,26a48e30-77ab-4368-96a2-64b30a12647f,c1e4f35d-4e75-41e1-8e77-04ed3681c894,b66a67e0-9485-40d7-834c-11212f287f54,Bank Transfer,IDFC UPI,Bhopal,Goa,34.63.129.175,Completed,iOS,2,Purchases,Mobile,-32.41,20,25.53,0
T00000154,24/07/23,1:13:47 AM,8688aa52-49f4-4704-9bb8-95346ab4424c,361905d9-689c-418c-889c-d291b33062a5,e5240c97-0f61-4afa-9a6c-2e2d976c22b2,Subscription,HDFC,Kishanganj,Telangana,47.251.236.13,Pending,Windows,2,Utilities,Mobile,-25.98,20,11.83,0
T00000155,10/10/23,4:54:08 AM,84d72461-b614-4f63-8443-8af1f52f10c1,0c4c9b1b-cdeb-4a1b-92d5-44f63e659972,61df189d-0df4-4c14-af12-c3979155aa70,Other,HDFC,Bhatpara,Maharashtra,201.114.102.127,Completed,MacOS,2,Investment,Online,-46.18,23,24.15,0
T00000156,11/08/23,9:59:54 AM,3829627f-fd59-4581-9034-a4b477234cc3,7aad9d92-4b6f-47d0-b085-6e3b3d6cf7a1,cfc144ba-064d-4b01-91f2-c9a5989ea3ba,Purchase,PhonePe,Ranchi,Andhra Pradesh,116.12.11.197,Failed,MacOS,20,Travel bookings,Mobile,-51.49,7,2.63,0
T00000157,29/02/24,9:13:47 AM,359245de-4671-4015-8afb-a25cd4153c4f,59fa369a-565f-4e67-9694-c810d657f7b5,123d31e3-abf1-4123-9dc4-d5440bc63114,Investment,PhonePe,Madanapalle,Andhra Pradesh,149.237.237.232,Failed,iOS,1,Brand Vouchers and OTT,In-store,-97.98,16,31.2,0
T00000158,21/04/23,8:49:32 AM,0cc53c38-9edb-409e-8e84-050e14e10164,d3f6b213-9590-44f5-9168-ea87f8aacba1,c339c7a0-39fa-46f9-b713-a902c11ed4b2,Bill Payment,Paytm,Ratlam,Nagaland,114.20.144.152,Completed,Windows,2,Other,Mobile,-37.06,21,4.15,0
T00000159,23/01/24,12:36:29 PM,d916a5ed-b971-4807-b966-8208564f3192,0614e653-0776-4c1e-898d-7e129aa42545,7fc32bd5-42e7-456f-a57f-a700f5d3725a,Purchase,CRED,Bally,Punjab,130.140.96.141,Pending,iOS,2,Utilities,In-store,-99.24,29,29.95,0
T00000160,14/06/23,8:55:50 AM,407f620d-ee1f-4778-a50f-13fb6d92a383,66810e1b-abe6-485b-b63f-b030b1876d5f,1a2ac78c-5ef2-427c-baf1-64b46c49dd4f,Other,IDFC UPI,Bidar,Punjab,169.39.76.1,Failed,Android,0,Travel bookings,Mobile,46.14,3,58.95,0
T00000161,07/10/23,8:39:28 AM,22359dae-9707-4fe2-bb0b-9a85ce7c368b,a8b65a94-4269-455e-a49a-1c877a8c3d82,e1f0a8e6-027c-42b1-8071-0053d3791867,Bill Payment,CRED,Firozabad,Punjab,57.64.233.214,Pending,iOS,3,Brand Vouchers and OTT,Mobile,0.44,27,7.94,0
T00000162,22/11/23,10:08:06 AM,b8ffd9fc-4651-47c2-b76f-a84d0416dc50,938057a3-fe48-4bb3-b8db-ccef52d6fd4a,03b7f271-cdea-4687-bdae-a36807edac0b,Subscription,Paytm,Chinsurah,Goa,95.32.84.53,Pending,MacOS,7,Utilities,Mobile,14.71,13,37.8,0
T00000163,08/04/24,4:26:34 AM,6700c417-78e9-4f42-96d7-87d4d1023ea1,11f41328-cf93-4eb2-ae2c-26e93eb22824,ef269d5d-bae3-4fce-9854-8d6c070896cd,Subscription,IDFC UPI,Vijayawada,Haryana,37.194.47.216,Failed,iOS,1,Other,Mobile,59.01,10,55.19,0
T00000164,13/07/23,6:37:13 AM,45aa3fa7-2408-489a-b962-50338389cfe6,22c12d4e-020f-4977-a0ec-49ae728552ed,b6616102-3a1e-4255-812e-04c048d71fde,Bill Payment,CRED,Bardhaman,Tripura,131.245.120.205,Completed,Android,3,Purchases,Online,-21.73,16,32.95,0
T00000165,09/09/23,8:08:44 AM,9ed032bf-0141-41e3-9337-2fa19e6d76db,15172f3f-c423-47f3-99b1-10b8ec6e7ae1,1ee28ee5-0f61-481d-8360-a388c41e3e1a,Refund,IDFC UPI,Muzaffarnagar,Rajasthan,62.64.8.58,Pending,iOS,1,More Services,Mobile,-60.96,14,50.9,0
